date,review,cleaned_review
il y a un an,"J’avoue être déçu… je suis une très grande fan de la nourriture mexicaine ! J’étais heureuse de trouver une enseigne comme celle ci, malheureusement le goût n’étais pas au rendez vous selon moi ( assaisonnement ect  ! commande  via uber …",javoue etre decu je suis une tres grande fan de la nourriture mexicaine jetais heureuse de trouver une enseigne comme celle ci malheureusement le gout netais pas au rendez vous selon moi assaisonnement ect commande via uber
il y a 2 ans,"Jus fait maison coupé à l'eau donc aucun goût.
Le supplément guacamole oublié dans le sandwish, dommage pour 1 euro on te donne un pot en plastique et une fourchette quand tu signal l'oublie. …",jus fait maison coupe a leau donc aucun gout le supplement guacamole oublie dans le sandwish dommage pour euro on te donne un pot en plastique et une fourchette quand tu signal loublie
il y a 11 mois,"Très très bon , enfin l'occasion de manger un vrai tacos ! Personnel très sympathique et accueillant.",tres tres bon enfin loccasion de manger un vrai tacos personnel tres sympathique et accueillant
il y a un an,Los mejores burritos de francia. Les meilleures Burritos de la France. TOP! J´ai mangé lá plus de 10 fois. je kiffe,los mejores burritos de francia les meilleures burritos de la france top jai mange la plus de fois je kiffe
il y a un an,"Superbe accueillant , gentil , avec la joie de vivre . Nourriture au top , c’était ma première fois , j’ai beaucoup aimée ! Je vous le conseil !",superbe accueillant gentil avec la joie de vivre nourriture au top cetait ma premiere fois jai beaucoup aimee je vous le conseil
il y a 11 mois,"Toujours excellent, rapport qualité prix dingue et service au top, avec le sourire, et de la bonne humeur. 🫶 …",toujours excellent rapport qualite prix dingue et service au top avec le sourire et de la bonne humeur
il y a 6 ans,"Restaurant chaleureux , produit frais et servir rapidement. Le menu n'est vraiment pas cher et la qualité est super , les jus de fruits maison sont excellent également. Ideal pour manger rapidement mais de bonne qualité!  Comme quoi on …",restaurant chaleureux produit frais et servir rapidement le menu nest vraiment pas cher et la qualite est super les jus de fruits maison sont excellent egalement ideal pour manger rapidement mais de bonne qualite comme quoi on
il y a 6 mois,"Le jeune burrito était aberrant, et pas cher. Je recommande 🌯🇲🇽🇩🇿 …",le jeune burrito etait aberrant et pas cher je recommande
il y a 4 ans,"L'endroit parfait pour manger sur place ou à emporter des mets mexicains qui vont ravir vos papilles ! Les prix sont très corrects pour la qualité des produits proposés. Par dessus tout, le personnel est à l'écoute de sa clientèle et partage toujours sa bonne humeur. À ne pas louper !",lendroit parfait pour manger sur place ou a emporter des mets mexicains qui vont ravir vos papilles les prix sont tres corrects pour la qualite des produits proposes par dessus tout le personnel est a lecoute de sa clientele et partage toujours sa bonne humeur a ne pas louper
il y a 4 ans,"Très bon rapport qualité prix, pour les burritos, la sauce légère suffit, la moyenne arrache la bouche, la forte doit être réservée pour les durs... 😁
On y est vite servi, par des serveurs bien sympathique.
j'y retournerai pour goûter autre chose. …",tres bon rapport qualite prix pour les burritos la sauce legere suffit la moyenne arrache la bouche la forte doit etre reservee pour les durs on y est vite servi par des serveurs bien sympathique jy retournerai pour gouter autre chose
il y a 6 mois,Super mexicain pas cher service rapide et super équipe !! Trop bon,super mexicain pas cher service rapide et super equipe trop bon
il y a 3 ans,"Nous avons testé les quesadillas, c'était plutôt bon. Les ingrédients semblaient frais. Service rapide. Prix attractifs.
Si vous aimez manger mexicain, c'est la bonne adresse.
En ce qui me concerne, pas ma came, donc je n'y retournerai pas.",nous avons teste les quesadillas cetait plutot bon les ingredients semblaient frais service rapide prix attractifs si vous aimez manger mexicain cest la bonne adresse en ce qui me concerne pas ma came donc je ny retournerai pas
il y a 2 mois,L'ambiance est juste à côté  au molotof,lambiance est juste a cote au molotof
il y a 7 mois,"Des grosses portions pour un bas prix, le tout en terrasse. Parfait !",des grosses portions pour un bas prix le tout en terrasse parfait
il y a un an,"En rentrant dans le restaurant, l’odeur ne trompe pas, on sait d’avance qu’on va s’y régaler. un personnel sympathique et efficace,nourriture fraiche et délicieuse. Une vraie expérience street food.",en rentrant dans le restaurant lodeur ne trompe pas on sait davance quon va sy regaler un personnel sympathique et efficacenourriture fraiche et delicieuse une vraie experience street food
il y a 3 mois,Incroyable ! Je recommande !,incroyable je recommande
il y a 3 ans,Burritos bien garni et épicé comme j'aime !,burritos bien garni et epice comme jaime
il y a 2 ans,"Très bonne adresse ! Vous y mangerez à votre faim à des tarifs plus que raisonnable. La déco est sympa et le personnel très accueillant, je recommande !",tres bonne adresse vous y mangerez a votre faim a des tarifs plus que raisonnable la deco est sympa et le personnel tres accueillant je recommande
il y a 3 ans,"Excellent ! Enfin un vrai tacos mexicain, et pas ces soit disant tacos de snack bas de gamme avec frites ou sauces écœurantes.
Ici il y a le sens du service et du conseil. …",excellent enfin un vrai tacos mexicain et pas ces soit disant tacos de snack bas de gamme avec frites ou sauces ecoeurantes ici il y a le sens du service et du conseil
il y a 2 ans,"quelle géniale trouvaille! de passage à Marseille, à la recherche d'un ptit truc sympa goûteux pas cher ... bingo! Goûté les tacos poulet et boeuf, dans les deux cas la viande est exquise, tendre, bien cuite (le boeuf effiloché c'est une …",quelle geniale trouvaille de passage a marseille a la recherche dun ptit truc sympa gouteux pas cher bingo goute les tacos poulet et boeuf dans les deux cas la viande est exquise tendre bien cuite le boeuf effiloche cest une
il y a 11 mois,"Mon mexicain préféré à Marseille. Et un très bon jus de fruit, je l'adore !
Jusqu'à là toujours au top",mon mexicain prefere a marseille et un tres bon jus de fruit je ladore jusqua la toujours au top
il y a 9 mois,"Service rapide, nourriture excellente et peu chère. Je recommande vivement !",service rapide nourriture excellente et peu chere je recommande vivement
il y a 2 ans,"L'avis qui suit date de 3 ans, plus ou moins à l'ouverture,  et nous restons fidèles au resto. Ce petit ajout pour les féliciter d'avoir changé leur recette de bœuf.. je le trouvais un peu sec avant mais c'est désormais une TUERIE ! fondant …",lavis qui suit date de ans plus ou moins a louverture et nous restons fideles au resto ce petit ajout pour les feliciter davoir change leur recette de boeuf je le trouvais un peu sec avant mais cest desormais une tuerie fondant
il y a 4 ans,"Top du top, excellent, convivial, toujours accueilli par des grand sourire, un rapport qualité prix imbattable.
J'adore et j'y retourne. …",top du top excellent convivial toujours accueilli par des grand sourire un rapport qualite prix imbattable jadore et jy retourne
il y a 5 ans,Délicieux ! Très accueillant! Au toppppppp,delicieux tres accueillant au toppppppp
il y a 2 ans,"Un des meilleurs lieux de restauration que je connaisse à Marseille. Quantité, qualité, prix abordables, personnel sympathique.. Que demander de mieux ? Ah oui, une carte de fidélité peut être !",un des meilleurs lieux de restauration que je connaisse a marseille quantite qualite prix abordables personnel sympathique que demander de mieux ah oui une carte de fidelite peut etre
il y a un an,"Excellent !!!
Accueil au top, rapport qualité/prix indiscutable. Les produits sont frais et délicieux ! Je recommande !!!",excellent accueil au top rapport qualiteprix indiscutable les produits sont frais et delicieux je recommande
il y a un an,"Un super repas les boritos et quesadillas très bons. Fait minutes et le personnel très sympathique. Petite terrasse extérieure très agréable.
A refaire absolument.",un super repas les boritos et quesadillas tres bons fait minutes et le personnel tres sympathique petite terrasse exterieure tres agreable a refaire absolument
il y a 2 ans,"Je mets deux étoiles car en toute objectivité les produits sont bons.
Cependant, désigner une cliente par sa couleur de peau ""la renoie"" c'est totalement inapproprié et déplacé venant d'un établissement. …",je mets deux etoiles car en toute objectivite les produits sont bons cependant designer une cliente par sa couleur de peau la renoie cest totalement inapproprie et deplace venant dun etablissement
il y a 2 ans,"Excellent. Pas cher avec des produits frais. Délicieux. Accueil sympathique. Je recommande ce restaurant. Quelques tables à peine, mais leurs buritos en valent le détour.",excellent pas cher avec des produits frais delicieux accueil sympathique je recommande ce restaurant quelques tables a peine mais leurs buritos en valent le detour
il y a 6 ans,"Un restaurant/snack qui ne paye pas de mine mais que j'adore tout particulièrement ! La nourriture est excellente, faite avec des produits frais. Les patron sont vraiment chaleureux ! …",un restaurantsnack qui ne paye pas de mine mais que jadore tout particulierement la nourriture est excellente faite avec des produits frais les patron sont vraiment chaleureux
il y a 3 ans,"Un accueil toujours chaleureux et convivial . Des burritos qui ont le goût du fait maison :)
Les recettes sont à faire à votre goût en ajoutant des suppléments si vous le …",un accueil toujours chaleureux et convivial des burritos qui ont le gout du fait maison les recettes sont a faire a votre gout en ajoutant des supplements si vous le
il y a 2 ans,"Excellent mexicain
Je ne peux que le recommander Préparer avec des produits  frais la nourriture  est bonne et délicieuse est le rapport qualité prix est absolument imbattable. Un grand merci pour  L'accueil chaleureux Merci de fond du cœur à toute l'équipe.bravo",excellent mexicain je ne peux que le recommander preparer avec des produits frais la nourriture est bonne et delicieuse est le rapport qualite prix est absolument imbattable un grand merci pour laccueil chaleureux merci de fond du coeur a toute lequipebravo
