date,review,cleaned_review
06/2024,Merci a Abdel et Lo pour nous avoir servi alors que tout le monde fermait dj ses portes ce soir. Bon courage !,merci a abdel et lo pour nous avoir servi alors que tout le monde fermait dj ses portes ce soir bon courage
06/2024,Accueil impeccable tacos bon faite des frite maison et cest parfait,accueil impeccable tacos bon faite des frite maison et cest parfait
06/2024,Arriv avec une copine juste avant la fermeture  22h45 et malgr cela super accueil et tacos prpar ultra rapidement et dlicieusement bien!!!!,arriv avec une copine juste avant la fermeture h et malgr cela super accueil et tacos prpar ultra rapidement et dlicieusement bien
06/2024,"Ctait ma premire fois avec mon fils je me suis rgal mon fils c est rgal, remdulla super accueil",ctait ma premire fois avec mon fils je me suis rgal mon fils c est rgal remdulla super accueil
06/2024,"Tacos trs bon, avec un temps de prparation ultra rapide,  peine 5mn. Salle  ltage un peu petite mais heureusement avec la clim",tacos trs bon avec un temps de prparation ultra rapide peine mn salle ltage un peu petite mais heureusement avec la clim
11/2023,"Frite pas cuite, larrire boutique du restaurant est sale",frite pas cuite larrire boutique du restaurant est sale
06/2024,"Trs bon tacos, le meilleur de Lyon, flicitations  Abdel, Adam pour lhospitalit et Lo pour la rapidit.",trs bon tacos le meilleur de lyon flicitations abdel adam pour lhospitalit et lo pour la rapidit
06/2024,Pas la meilleure des chaines de tacos  la Franaise. Je trouve que les sauces ne sont pas excellente et le tacos steak est dcevant,pas la meilleure des chaines de tacos la franaise je trouve que les sauces ne sont pas excellente et le tacos steak est dcevant
06/2024,"Restaurant dlicieux, service client excellent  plat bien garnis",restaurant dlicieux service client excellent plat bien garnis
06/2024,De passage avec des collgues dans la ville des lumires nous avons vcu un orgasme culinaire. Merci au chef et  sa brigade.,de passage avec des collgues dans la ville des lumires nous avons vcu un orgasme culinaire merci au chef et sa brigade
06/2024,Merci Abdel pour ces excellents tacos!Top 3 des meilleurs Tacos de Lyon.Je recommande. bientt,merci abdel pour ces excellents tacostop des meilleurs tacos de lyonje recommande bientt
06/2024,Merci Badr pour ton magnifique service et pour le dlicieux tacos. Je reviendrai  100,merci badr pour ton magnifique service et pour le dlicieux tacos je reviendrai
06/2024,"Tacos trs bon, bonne accueil, serveur sympathique. Je recommande",tacos trs bon bonne accueil serveur sympathique je recommande
06/2024,"Super dcouverte!! Tacos excellent, quipe sympa.Jai manger au Tacos World Coffee, juste  cot beaucoup mieux pour pas sentir la friture.",super dcouverte tacos excellent quipe sympajai manger au tacos world coffee juste cot beaucoup mieux pour pas sentir la friture
06/2024,ahmad je taime bg wallah jsais pas nager ausi cest rien cest la rue. azy bre fdis moi ta voter Claude en finale aichik?,ahmad je taime bg wallah jsais pas nager ausi cest rien cest la rue azy bre fdis moi ta voter claude en finale aichik
06/2024,J ai pass une commande mais des qu on me livre il manque la moiti de la commande. Du coup je leur tel et la il me rpond on vs propose un avoir.heuuu non j ai besoin du reste de ma commande la non on peut pas vs livrer.je comprends pas,j ai pass une commande mais des qu on me livre il manque la moiti de la commande du coup je leur tel et la il me rpond on vs propose un avoirheuuu non j ai besoin du reste de ma commande la non on peut pas vs livrerje comprends pas
06/2024,"Service rapide, avec le sourire et trs bon conseil pour les sauces !! Lo et mokdad au top !",service rapide avec le sourire et trs bon conseil pour les sauces lo et mokdad au top
06/2024,"Superbe accueil!Facile  trouver.Je recommande.il y en a pour toutes les tailles pour tous les gots,toutes les",superbe accueilfacile trouverje recommandeil y en a pour toutes les tailles pour tous les gotstoutes les
06/2024,"qualit, prix, service...medium trs apptissant prpar avec amour, les  sauces et viandes tai parfaitement quilibr  et une trs belle cuisson, je recommande, je recommande, et je recommande...",qualit prix servicemedium trs apptissant prpar avec amour les sauces et viandes tai parfaitement quilibr et une trs belle cuisson je recommande je recommande et je recommande
06/2024,"Tacos classique avec sauce chili thai et brazil conseill par lquipe tacos world, une tuerie  merci beaucoups",tacos classique avec sauce chili thai et brazil conseill par lquipe tacos world une tuerie merci beaucoups
06/2024,Les meilleurs tacos que jai jamais mangs et en plus ils sont trs bien garnis et copieux les frites sont aussi dlicieuses !!!,les meilleurs tacos que jai jamais mangs et en plus ils sont trs bien garnis et copieux les frites sont aussi dlicieuses
06/2024,Les frites sont bonnes mais le tacos limite inmangeable.. Puis le temps dattente est vraiment long,les frites sont bonnes mais le tacos limite inmangeable puis le temps dattente est vraiment long
06/2024,"Trs bonne acceuil de la part de lquipe, large choix de taille de tacos en fonction nos faims . Les tacos sont trs bon",trs bonne acceuil de la part de lquipe large choix de taille de tacos en fonction nos faims les tacos sont trs bon
06/2024,"Le personnel a t tres acceuillant, aimable. Les tacos sont excellent.Je le recommande fortement",le personnel a t tres acceuillant aimable les tacos sont excellentje le recommande fortement
06/2024,"Une sauce fromagre du tonnerre, commande trs rapide,  le personnel est assez sympa malgr la charge de travail par moments, je recommande, mme si le restau en lui mme est trs petit.",une sauce fromagre du tonnerre commande trs rapide le personnel est assez sympa malgr la charge de travail par moments je recommande mme si le restau en lui mme est trs petit
06/2024,Le got parfait de oufTacos fait avec amour et service hyper quali,le got parfait de ouftacos fait avec amour et service hyper quali
03/2024,"Accueillant, bon tacos.",accueillant bon tacos
06/2024,"Personel agrable. Salle, cuisine et toilettes propres. Les tacos Francais pas Mexicain sint tres bons. Ils sont fait au four et non au grill.",personel agrable salle cuisine et toilettes propres les tacos francais pas mexicain sint tres bons ils sont fait au four et non au grill
06/2024,Commender  par Uber Eats  Le dessert a t oubli lors ce que jai appel il ma dit  la prochaine commande je recevrai mon dessert jai Recommand en commentaire jai crit Quil me manquait mon dessert de la Dernire fois malgr a il a encore oubli le dessert,commender par uber eats le dessert a t oubli lors ce que jai appel il ma dit la prochaine commande je recevrai mon dessert jai recommand en commentaire jai crit quil me manquait mon dessert de la dernire fois malgr a il a encore oubli le dessert
06/2024,Top!!! J ai eu petit soucis de command mais rectifie en 2 minutes. Puis tres bon taco.,top j ai eu petit soucis de command mais rectifie en minutes puis tres bon taco
06/2024,"Le personnel est super sympa, les tacos sont juste excellents, cest pas cherLe meilleur tacos de Lyon",le personnel est super sympa les tacos sont juste excellents cest pas cherle meilleur tacos de lyon
06/2024,"Trs bon tacos, dcouvert grce  Deliveroo.On a ador la sauce fromagre et les tacos sont bien garnis.Nhsitez pas !",trs bon tacos dcouvert grce deliverooon a ador la sauce fromagre et les tacos sont bien garnisnhsitez pas
06/2024,"Tacos trs bon, pas cher, rapideJe recommande !!!",tacos trs bon pas cher rapideje recommande
06/2024,Toutes tailles de tacos et trs bon. On voit que les employs travaillent dur !,toutes tailles de tacos et trs bon on voit que les employs travaillent dur
06/2024,"Je nai pris quen deliveroo, je ne connais pas les lieux mais pour le prix cest tout  fait bon et en bonne quantit. Merci !",je nai pris quen deliveroo je ne connais pas les lieux mais pour le prix cest tout fait bon et en bonne quantit merci
06/2024,"Bonne prestation, jai aim. Un coin super tranquille et propre, trs accueillant.",bonne prestation jai aim un coin super tranquille et propre trs accueillant
06/2024,"Les meilleurs tacos dans tout Lyon! The best place to get tacos basically a burrito in Lyon. Good price, good taste.",les meilleurs tacos dans tout lyon the best place to get tacos basically a burrito in lyon good price good taste
06/2024,"Tacos au top, personnel accueillant, tres bon rapport qualit prix, je recommande vivement !",tacos au top personnel accueillant tres bon rapport qualit prix je recommande vivement
06/2024,"commande passer via Deliveroo arriver en 25 mn, super bon tinders croustillant et aucun oublie de leur part comme leur concurrent, je recommande",commande passer via deliveroo arriver en mn super bon tinders croustillant et aucun oublie de leur part comme leur concurrent je recommande
06/2024,Je n ai jamais mang un tacos aussi bon de ma vieLe gratin tait incroyable,je n ai jamais mang un tacos aussi bon de ma viele gratin tait incroyable
06/2024,Tres Bon restaurant accueillant et chaleureux. Je recommande !,tres bon restaurant accueillant et chaleureux je recommande
06/2024,sah je vais pas passer par 4 chemins... ils mont servi un zeub.,sah je vais pas passer par chemins ils mont servi un zeub
06/2024,Abdel et Aledin sont des personnes accueillentes et dynamiques. 4 ans de tacos a la bonne. Changez pas !,abdel et aledin sont des personnes accueillentes et dynamiques ans de tacos a la bonne changez pas
06/2024,"Trs bons tacos, le gars qui y travaille est sympa et ne chme pas !",trs bons tacos le gars qui y travaille est sympa et ne chme pas
06/2024,"Sur place trs rapide, efficace, tacos excellents, personnel sympathique. Un des meilleurs de Lyon.",sur place trs rapide efficace tacos excellents personnel sympathique un des meilleurs de lyon
06/2024,"Tacos de petite taille, 1 galette pour 3 viandes... de plus il tait comme divis les frites dun ct la viande de lautre, beaucoup de sauce sur la fin du tacosDu",tacos de petite taille galette pour viandes de plus il tait comme divis les frites dun ct la viande de lautre beaucoup de sauce sur la fin du tacosdu
06/2024,Super service et bonne qualit merci  mokdad et lo ! Un gros 5 toiles sur le maillot  !!,super service et bonne qualit merci mokdad et lo un gros toiles sur le maillot
06/2024,"Trs trs du.. jai command sur deliveroo et jai reu un tacos brl dun ct et de la viande carbonis, des frites molle et encore congel pour certaines..",trs trs du jai command sur deliveroo et jai reu un tacos brl dun ct et de la viande carbonis des frites molle et encore congel pour certaines
12/2023,Super bon accueil !,super bon accueil
06/2024,"Parfait, toujours  lheure, tacos dlicieux et bien garnis, personnel agrable et cuisine propre !",parfait toujours lheure tacos dlicieux et bien garnis personnel agrable et cuisine propre
06/2024,Trs bon tacos avec plusieurs variete je suis venue avec plusieurs ami et je leur ai fait dcouvrir un nouveaux tacos merci beaucoup,trs bon tacos avec plusieurs variete je suis venue avec plusieurs ami et je leur ai fait dcouvrir un nouveaux tacos merci beaucoup
06/2024,"Trs bons tacos, peuttre les meilleurs de Lyon. Sauce fromagre excellente.",trs bons tacos peuttre les meilleurs de lyon sauce fromagre excellente
06/2024,"Pas fan habituellement de restauration rapide, mais jaime venir ici quand je suis press, bon, propre et efficace. Ne font que des tacos et les font bien",pas fan habituellement de restauration rapide mais jaime venir ici quand je suis press bon propre et efficace ne font que des tacos et les font bien
